Dim1,Dim2,Revenue
-1.2348577,4.1569605,0
-1.0396296,2.7743728,0
-1.507173,5.069697,0
-0.93555397,2.253482,0
-2.1876545,8.804015,1
0.39279598,3.258414,1
-1.4254571,4.536614,0
-1.0670407,3.3275988,1
1.8073547,-1.8491181,0
-1.0294589,2.7241087,0
-0.81600755,2.0791883,0
4.347695,2.1188452,1
-0.9093941,2.5485017,0
-0.9938611,2.5481834,0
-1.3803494,4.4582286,0
-1.0214741,3.0691698,0
-1.4819664,5.3707976,0
-0.87888175,2.3977084,0
-0.92738676,2.196045,0
-0.8187299,2.0983338,0
1.9202638,-1.9310528,0
1.72569,5.300469,1
1.9216131,-1.9231807,0
-0.93555397,2.253482,0
-1.4342871,5.1071463,1
1.2988607,4.6275973,0
1.9121686,-1.978284,0
-1.0498005,2.8246372,0
-0.96126205,2.5706122,0
1.908796,-1.9979638,0
-1.4987066,5.435817,1
-1.1992606,3.9810352,0
-0.9301092,2.215191,0
1.812752,-1.8176306,0
-0.98567474,2.9254842,0
-1.1570013,3.3042364,0
1.9222873,-1.9192451,0
-1.2481302,3.804792,0
-1.0243734,2.6989765,0
-0.8839672,2.4228408,1
-1.3564718,4.743081,1
-0.82802784,2.146387,0
1.9121686,-1.978284,0
1.8066804,-1.8530539,0
-0.81600755,2.0791883,0
-1.4686679,5.299082,0
-0.9382763,2.2726274,0
-1.4648739,5.2623534,0
-0.9887757,2.5230513,0
-1.1209954,3.176488,0
-0.9480925,2.321994,0
-4.267637,2.0697114,0
-1.0904833,3.0256946,0
-0.88905245,2.447973,0
-0.8483693,2.2469156,0
4.17932,1.5924217,1
-0.94300735,2.296862,0
-1.0294589,2.7241087,0
-1.0904833,3.0256946,0
-0.94499177,2.7244267,0
-1.2043458,4.0061674,0
1.8033077,-1.8727342,1
-4.0457163,2.6259696,0
0.82452124,7.4604325,0
-1.1738333,3.855374,1
-1.2043458,4.0061674,0
-0.83819866,2.1966515,0
-0.94300735,2.296862,0
-1.0670406,3.3275988,0
-0.81872994,2.0983338,0
-0.9301092,2.215191,0
-1.1918544,3.8215096,0
1.9175655,-1.9467965,0
-0.81056285,2.0408971,0
-0.8483693,2.2469156,0
-1.1108247,3.1262233,0
1.9182401,-1.9428605,0
-1.1688344,3.25962,0
-0.8737963,2.3725765,0
-1.1260806,3.2016199,0
-0.97917426,2.7838273,1
-1.0599711,2.8749015,0
-0.81328523,2.0600426,0
-4.276242,2.2943134,0
-0.99894625,2.5733156,0
-1.1769345,3.4529414,0
-0.9684343,2.4225225,0
-1.2481301,3.8047917,0
3.1976316,0.07857439,1
0.71924275,4.0518985,1
-1.0396296,2.7743728,0
-1.0262979,3.0123718,1
-1.2668184,4.3102694,0
-1.3416513,4.684736,0
1.8060058,-1.8569902,0
0.24115556,3.8381195,1
1.908796,-1.9979638,0
0.19219476,4.4405437,1
-0.96024805,2.7998233,0
-4.1741967,2.3039253,0
-0.87888175,2.3977087,0
-0.9653331,2.8249555,0
-1.0599711,2.8749015,0
-0.9684343,2.4225225,0
-4.299601,2.2357597,0
1.9182401,-1.9428605,0
1.9216131,-1.9231807,0
-0.8483693,2.2469156,0
-1.0924678,3.4532597,0
-0.94300735,2.296862,0
-1.100654,3.075959,0
-1.3467368,4.7098675,0
-0.843284,2.2217836,0
1.8100535,-1.8333744,0
-0.94300735,2.296862,0
-1.07101,3.2693157,1
-1.8336363,6.6572576,0
-1.8468009,7.134934,1
-1.0803126,2.9754303,0
-1.0873822,3.4281275,1
-0.9836904,2.497919,0
-1.1229802,3.6040528,1
-0.9856656,2.8765836,1
-0.81056285,2.0408971,0
-0.92738676,2.196045,0
-1.046699,3.22707,0
-2.6276426,10.496752,0
-0.9043084,2.5233696,0
-1.5721673,5.80963,1
-1.2501143,4.232357,0
-0.034379072,5.713274,1
1.9229621,-1.9153088,1
-1.0345441,2.7492406,0
-1.346737,4.709868,0
-1.6358384,6.119394,1
3.1982465,0.46445903,1
-0.91956466,2.598766,0
-1.1534922,3.7548459,0
1.9216131,-1.9231807,0
-1.0009309,3.0008807,0
-0.9399062,2.6992946,1
1.801958,-1.8806056,0
-1.209431,4.0313,0
1.8100535,-1.8333744,0
2.4382262,-0.798815,0
-0.89413804,2.4731052,0
1.9135178,-1.9704121,0
1.9438745,-1.7932948,0
-0.8737963,2.3725765,0
3.4070125,0.43975362,1
-0.8187299,2.0983338,0
-1.058338,2.7010703,0
-0.89413804,2.4731052,0
-2.0145674,7.9281144,1
-0.975504,2.8752198,0
-1.065455,3.2270732,1
-0.5603321,8.796315,1
-0.92973536,2.6490302,0
1.8073547,-1.8491181,0
-1.3142401,4.1315103,0
-1.5827788,5.8612576,0
1.9175655,-1.9467965,1
1.8215214,-1.7664632,0
-1.4970202,5.417915,1
1.978645,-1.7837704,0
-0.99075997,2.9506164,0
-1.3956057,4.5336246,0
-0.81328523,2.0600426,0
-0.8229426,2.121255,0
-0.8992234,2.4982371,0
-1.2684715,3.9053204,0
-0.85854024,2.2971802,0
-0.98567474,2.9254842,0
-0.9582634,2.3722584,0
-0.9043084,2.5233696,0
-0.85345477,2.272048,0
-0.8636256,2.3223124,1
-1.2989837,4.0561137,0
-1.0111016,3.0511453,0
-1.1941661,3.8744113,1
-0.81328523,2.0600426,0
-0.98567474,2.9254842,0
-1.0345441,2.7492409,0
-1.8555983,6.762126,0
1.910145,-1.9900919,1
-1.0416138,3.2019382,0
-1.6113127,5.9947047,0
-1.0009309,3.0008807,0
1.8120773,-1.8215665,1
-0.83311325,2.1715193,0
-0.85854024,2.2971802,0
-1.0548856,2.8497694,0
-0.8992234,2.4982371,0
-0.8636256,2.3223124,0
-0.8187299,2.0983338,0
-0.8839672,2.4228408,0
-2.5002825,10.311879,1
-0.8132853,2.0600426,0
-1.0263577,3.1265414,1
2.4331336,-1.0965189,1
-1.2297729,4.1318283,0
-0.81328523,2.0600426,0
-2.230366,9.011099,0
-1.2277087,3.590059,0
-1.0263577,3.1265414,0
3.1456683,0.28151965,1
1.9175655,-1.9467965,0
-0.9328314,2.2343364,0
-0.92738676,2.196045,0
-1.3712248,4.8176036,1
1.825569,-1.742848,0
-0.868711,2.3474443,0
-1.5138022,5.5256796,0
-0.93555397,2.253482,1
-1.0873822,3.4281275,0
-0.9684343,2.4225225,0
-3.7027805,2.4998658,0
1.8107278,-1.8294383,0
-1.0192881,2.6738446,0
1.8006091,-1.8884777,0
2.1897,-1.2671894,1
-2.161126,8.674947,1
1.802633,-1.8766698,1
1.8296167,-1.7192324,0
-0.868711,2.3474443,0
-0.96334875,2.3973904,0
2.3211102,-1.3346858,1
-0.81056285,2.0408971,0
-0.99386114,2.5481834,0
-1.016187,3.0762773,0
-1.1433215,3.7045815,0
-0.92465013,2.6238983,0
-0.97811115,2.8308654,0
-0.9480925,2.321994,0
-0.8636256,2.3223124,0
-0.938081,2.5820572,0
-0.975504,2.8752198,0
-1.0752271,2.950298,0
-1.4212866,5.051253,1
1.8147756,-1.805823,0
-0.92738676,2.196045,0
-0.92738676,2.196045,0
0.010648899,5.341999,1
1.3717138,5.6155305,1
-1.0192881,2.6738446,0
-0.8737963,2.3725765,0
0.19046038,5.1754622,1
-1.2125322,3.6288671,0
1.910145,-1.9900919,0
-0.9480925,2.321994,0
-1.0212724,3.1014097,0
1.924986,-1.9035014,0
-2.650475,11.05243,1
-0.8992234,2.4982371,0
-1.6216171,6.017224,1
1.8665427,-1.6687382,1
2.097546,5.7852683,1
-1.0752271,2.950298,0
-1.0823438,2.8811896,0
-2.256632,9.139593,0
-1.3345815,4.2320385,0
0.11664789,4.795006,1
-1.3569074,4.7601323,0
1.9168905,-1.9507324,0
-0.8839672,2.4228408,0
-0.9043084,2.5233696,0
1.8414818,-1.6644171,0
1.9108194,-1.9861554,0
-0.89413804,2.4731052,0
1.8377117,-1.6720008,0
-0.9836904,2.497919,0
-1.5358602,5.6165395,0
-0.9043084,2.5233696,0
1.9128436,-1.9743482,0
-0.81328523,2.0600426,0
-1.2551996,4.257489,0
-3.6548321,15.934569,1
1.933081,-1.8562695,0
-0.81328523,2.0600426,0
-0.96024805,2.7998233,0
-1.0091171,2.62358,0
-1.1205355,3.094213,0
-1.273557,3.9304526,0
1.910145,-1.9900919,0
1.9128436,-1.9743482,0
-1.1613723,3.6870635,0
-0.9093941,2.5485017,1
-1.209431,4.0313,0
1.9094707,-1.9940277,0
-1.0599711,2.8749015,0
-0.8737963,2.3725765,0
1.8282672,-1.7271038,1
-0.8992233,2.4982374,0
-1.4312032,4.7095494,0
-0.81600755,2.0791883,0
-0.8187299,2.0983338,0
2.2044194,-1.1519517,1
-1.6808443,6.331495,1
-1.1992606,3.9810352,1
-0.92738676,2.196045,0
1.8093789,-1.8373102,0
-0.8636256,2.3223124,0
-0.8483693,2.2469156,0
1.8114027,-1.8255023,0
-1.0192881,2.6738446,0
-1.0772115,3.3778632,0
1.8201722,-1.7743355,0
2.5701659,-0.6535865,1
-3.3059537,14.205302,1
0.55258435,4.913882,1
0.38664418,3.702623,1
1.9094707,-1.9940277,0
-1.1646366,3.4131346,1
-0.8839672,2.4228408,0
-0.96334875,2.3973904,0
-1.1789187,3.8805068,0
-0.83819866,2.1966515,0
-0.9328314,2.2343364,0
-1.1632441,3.7554965,0
1.9276844,-1.8877577,0
-1.4804163,5.3531914,1
-1.7172399,6.0900865,1
0.49987155,3.4954703,1
-1.3848379,4.4334373,0
-1.1413369,3.2770162,0
-1.5576042,5.7351503,0
1.9081212,-2.0018997,0
2.1238244,-1.3266797,1
-1.3142401,4.1315103,1
-0.8229426,2.121255,0
-1.9117471,7.4617043,0
-0.93482083,2.6741624,0
-0.8839672,2.4228408,0
-0.94300735,2.296862,0
-0.9399062,2.6992946,0
-1.1159102,3.1513553,0
-1.1159102,3.1513553,0
-0.83819866,2.1966515,0
-0.88905245,2.447973,0
0.0524308,6.0706224,1
1.801958,-1.8806056,0
-1.9713596,7.74838,1
-1.1718491,3.4278095,0
3.6474104,0.8291236,1
-1.1057394,3.1010911,0
0.9942904,4.4992356,1
-0.97351944,2.447655,0
-0.83819866,2.1966515,0
-4.2528815,2.3528671,0
-0.91956466,2.598766,0
-1.1345627,3.5915902,1
-0.85345477,2.272048,0
-1.0924678,3.4532597,0
-0.975504,2.8752198,0
-0.9328314,2.2343364,0
-1.0365285,3.1768057,0
-0.82802784,2.146387,0
3.6938603,1.2461238,1
-0.85854024,2.2971802,0
-1.3928432,4.8877606,1
-1.5685085,5.3881183,0
-1.0345441,2.7492409,0
-0.9531779,2.3471262,0
0.1699726,5.1642375,0
-1.1738333,3.855374,0
-1.226941,4.0943165,0
-1.0568699,3.2773345,0
0.18234342,4.289923,1
-0.843284,2.2217836,0
-1.1738333,3.855374,0
0.095282726,4.836237,1
-1.0142025,2.6487122,0
-1.1792471,3.7344217,0
-0.9144793,2.573634,0
-0.83819866,2.1966515,0
-0.94300735,2.296862,0
-0.93482083,2.6741624,0
-0.91956466,2.598766,0
-0.54134685,9.456704,1
-0.843284,2.2217836,0
1.933756,-1.8523339,0
-0.8483693,2.2469156,0
0.22635216,3.9023445,1
-0.9480925,2.321994,0
-0.9301092,2.215191,0
-1.145522,3.6432247,1
-0.8737963,2.3725765,0
-0.9531779,2.3471262,0
-0.9948306,2.8273294,0
1.8073549,-1.8491186,0
0.53544074,3.6049607,1
1.9074465,-2.0058355,1
-0.843284,2.2217836,0
1.4105808,4.875618,0
-0.97860503,2.472787,0
-1.1413369,3.2770164,0
-1.0505867,3.1034653,1
2.6267018,6.3343873,1
-1.4554361,5.241729,1
-0.8483693,2.2469156,0
0.95683867,4.1049185,1
-0.9531779,2.3471262,0
-0.9480925,2.321994,0
-4.229522,2.4114203,0
-0.87888175,2.3977084,0
-0.82802784,2.146387,0
1.9135178,-1.9704121,0
-1.3874193,4.9109254,0
-1.044715,2.7995052,0
0.41873497,5.708472,1
-0.93482083,2.6741624,0
0.97507554,3.9495509,0
-1.1382359,3.6794493,0
-1.2532152,3.829924,0
-0.9887757,2.5230513,0
-0.94300735,2.296862,0
-0.9382763,2.2726274,0
-1.5227401,5.1619287,0
-0.91956466,2.598766,0
-0.843284,2.2217836,0
-1.0365285,3.1768057,0
-1.4981272,5.406115,1
1.9094707,-1.9940277,0
1.9256605,-1.8995651,0
0.50414747,3.5783024,1
-4.299601,2.2357597,0
-0.9684343,2.4225225,0
-1.0040317,2.5984478,0
-0.83819866,2.1966515,0
-1.0142025,2.6487122,0
-1.0516119,3.2030172,0
-0.81328523,2.0600426,0
-0.9093941,2.5485017,0
-1.1484067,3.7297137,0
-0.81056285,2.0408971,0
-1.1484067,3.7297137,1
-1.0924678,3.4532597,0
-0.81600755,2.0791883,0
-0.87888175,2.3977084,1
-2.5219295,10.430276,1
-0.9938611,2.5481834,1
-1.0060161,3.0260127,0
1.9290336,-1.8798853,0
-1.0803126,2.9754303,0
-0.96334875,2.3973904,0
-1.0924678,3.4532597,0
-1.1200267,3.484855,1
-0.9531779,2.3471262,0
1.8033077,-1.8727342,0
-1.7482347,6.635167,1
-0.99894625,2.5733156,0
-0.9399062,2.6992946,0
-1.0498005,2.8246372,0
2.2214231,-1.1283132,1
-0.83819866,2.1966515,1
1.908796,-1.9979638,0
-0.88905245,2.447973,0
-1.7897097,6.86799,0
3.0862932,0.15719053,1
-0.81056285,2.0408971,0
1.9175655,-1.9467965,0
-0.8229426,2.121255,0
-1.0955685,3.0508268,0
-1.1108247,3.1262233,0
-0.81056285,2.0408971,0
1.9270099,-1.891693,0
-0.81056285,2.0408971,0
0.5767489,3.5603805,1
-1.3416513,4.684736,0
-1.3142401,4.1315103,1
-0.88905245,2.447973,0
-1.214517,4.0564322,1
3.206416,0.04901904,1
-3.4000304,3.2651315,1
-1.219602,4.081564,1
-1.197276,3.5534701,0
1.9114941,-1.9822198,0
1.2446615,4.634951,1
-0.81600755,2.0791883,1
-1.0701419,2.925166,0
-0.9681991,2.7158704,0
-1.0416138,3.2019382,0
-0.9399062,2.6992946,0
2.3635745,-0.929669,1
-1.2430447,3.7796597,0
-1.004032,2.5984478,0
-0.91956466,2.598766,0
-0.83819866,2.1966515,0
0.62892073,3.9994211,0
-0.83819866,2.1966515,1
-0.96256226,2.671383,1
1.073114,4.346082,1
-0.81600755,2.0791883,0
-1.0091171,2.62358,0
-0.93482083,2.6741624,0
-0.9301092,2.215191,0
-1.4371706,4.7362146,0
-0.8737963,2.3725765,0
-0.13017422,7.044932,0
1.8201722,-1.7743355,0
1.9649439,-1.7838148,0
-1.0060161,3.0260127,1
1.825569,-1.742848,0
-1.2235421,3.6317039,0
-1.0365285,3.1768057,1
0.8912907,4.262585,1
-1.288813,4.0058494,0
1.9094707,-1.9940277,0
1.8080301,-1.8451823,0
1.9236366,-1.9113728,1
-1.0263577,3.1265414,0
-1.0040317,2.5984478,0
-0.8992234,2.4982371,0
-0.92465013,2.6238983,0
1.9182401,-1.9428605,0
-0.8187299,2.0983338,0
-1.2989836,4.0561137,0
1.7739052,5.0933747,1
-0.843284,2.2217836,0
-1.1057394,3.1010911,0
-0.88905245,2.447973,0
-1.0192881,2.6738446,0
-0.85345477,2.272048,0
-0.81600755,2.0791883,0
-0.843284,2.2217836,0
-1.0111016,3.0511453,0
-0.92973536,2.6490302,0
-0.92738676,2.196045,0
-0.9480925,2.321994,0
-1.9224322,7.0645833,0
-0.81056285,2.0408971,0
-0.83311325,2.1715193,0
1.9081212,-2.0018997,0
-1.0650564,2.900034,0
-1.5509431,5.7063756,0
-0.81056285,2.0408971,0
-1.0772115,3.3778632,0
-0.9043084,2.5233696,1
-0.81600755,2.0791883,0
-1.0192881,2.6738446,0
1.9114941,-1.9822198,0
0.2236293,3.8928022,0
-0.87888175,2.3977084,0
-0.8187299,2.0983338,0
-1.0517849,3.2522023,0
-1.7260064,6.135083,1
1.8107278,-1.8294383,0
-0.99894625,2.5733156,0
-0.84836954,2.2469158,0
-0.9399063,2.6992948,0
0.6559244,3.8395798,0
-0.95774287,2.584523,1
-1.214517,4.0564322,0
-0.8992234,2.4982371,0
-0.92973536,2.6490302,0
1.9108194,-1.9861554,0
1.801958,-1.8806056,0
-0.85854024,2.2971802,0
-0.843284,2.2217836,0
1.9243112,-1.9074372,1
1.9135178,-1.9704121,0
-0.8187299,2.0983338,0
-1.273557,3.9304526,0
-0.81600755,2.0791883,0
-2.4756582,10.20119,1
-0.81600755,2.0791883,0
-0.83311325,2.1715193,0
-0.868711,2.3474443,0
-1.0650564,2.900034,0
-1.2246869,4.106696,1
-1.1464223,3.3021483,0
-0.8737963,2.3725765,0
-0.9480925,2.321994,0
-0.81600755,2.0791883,1
-1.3823344,4.885793,0
-0.868711,2.3474443,0
1.9162165,-1.9546684,0
-1.1738333,3.855374,0
-1.3297454,4.2073407,1
0.22960538,4.068543,0
-0.8839673,2.4228408,0
-1.281129,4.2953725,1
1.814101,-1.8097585,0
-1.0670407,3.3275988,0
1.910145,-1.9900919,0
-0.83311325,2.1715193,0
-1.2309581,3.595706,0
-1.1229802,3.6040528,1
-1.0263577,3.1265414,0
-0.81056285,2.0408971,0
1.9135178,-1.9704121,0
-0.81600755,2.0791883,0
-0.8187299,2.0983338,0
-1.2297729,4.1318283,0
-0.8636256,2.3223124,0
1.8087045,-1.8412465,0
-0.093958445,6.282278,1
-0.9382763,2.2726274,0
2.9718502,10.1246605,0
0.16417187,5.2987094,0
-1.0943367,2.9998007,0
-1.4009517,4.4614387,0
0.42448634,5.660274,1
-0.843284,2.2217836,0
1.8262435,-1.7389115,0
1.938478,-1.8247823,0
-1.209431,4.0313,0
-0.9582634,2.3722584,0
2.431947,-1.1272069,1
-1.1464223,3.3021483,0
-0.8187299,2.0983338,0
-0.81600755,2.0791883,0
2.4167497,6.3120804,1
-1.0873823,3.4281275,0
-0.97860503,2.472787,0
-1.1820198,3.4780738,0
-1.0040317,2.5984478,0
1.8080301,-1.8451823,1
-1.1362513,3.251884,0
-1.0619552,3.3024664,0
-0.82802784,2.146387,0
-1.2653707,4.3077536,1
-1.0845827,2.7196963,1
-1.046699,3.22707,0
-0.96024805,2.7998233,0
-1.0701419,2.925166,0
-2.0646322,8.179705,1
-0.93482083,2.6741624,0
-0.87888175,2.3977084,0
1.8248945,-1.7467839,0
-1.0904833,3.0256946,0
-1.0721262,3.3527315,0
-2.0724027,7.8188725,0
-0.81328523,2.0600426,0
-0.8483693,2.2469156,0
-0.9328314,2.2343364,0
-1.3296145,4.060457,0
2.3222702,-0.9767891,1
-0.83819866,2.1966515,0
-0.92738676,2.196045,0
-1.5184057,5.5215225,0
-1.1202761,3.5504687,0
-0.9114876,2.358094,1
-1.2023612,3.5786026,0
-1.0243738,2.6989763,0
-0.96843415,2.4225225,0
-0.9582634,2.3722584,0
-1.2074467,3.6037343,0
-0.9531779,2.3471262,0
-0.9382763,2.2726274,0
-1.8319932,7.031484,1
-0.8229426,2.121255,0
-1.2043458,4.0061674,0
-0.93555397,2.253482,0
-1.0142025,2.6487122,0
-0.9382763,2.2726274,0
-0.87888175,2.3977084,1
-1.0111016,3.0511453,0
0.66801924,3.8063912,1
-0.9531779,2.3471262,0
-0.97860503,2.472787,0
-0.8737963,2.3725765,0
-0.94300735,2.296862,0
-1.3854349,4.4833603,0
1.9081212,-2.0018997,0
-0.97860503,2.472787,0
-1.1921908,3.5283382,0
0.4623956,4.2601695,1
-0.97351944,2.447655,0
-1.0498005,2.8246372,0
-1.9522687,7.635567,1
-1.304069,4.0812454,0
-1.3498372,4.3074355,0
-1.4501306,5.2159157,1
-0.81600755,2.0791883,0
-1.1515077,3.3272808,0
-0.82802784,2.146387,0
1.8323148,-1.703488,0
-1.3670777,4.8103967,1
-0.83311325,2.1715193,0
1.9189147,-1.9389244,0
-0.9480925,2.321994,0
1.9209385,-1.9271168,0
-0.99894625,2.5733156,0
-0.9301092,2.215191,0
-1.0142025,2.6487122,0
-0.9684343,2.4225225,0
1.9182401,-1.9428605,0
-1.044715,2.7995052,0
-1.1769345,3.4529414,0
0.09136861,4.8612213,1
-0.97860503,2.472787,0
0.14326733,5.1083813,1
-0.9480925,2.321994,0
-0.9684343,2.4225225,0
-1.0040317,2.5984478,0
-0.96024805,2.7998233,0
-1.0009309,3.0008807,0
-1.1108247,3.1262233,0
2.4831452,-1.0761908,1
-0.9684343,2.4225225,0
-0.87888175,2.3977084,1
-0.94300735,2.296862,0
-0.94499177,2.7244267,0
0.48025554,3.3995707,0
-0.93482083,2.6741624,0
-0.85345477,2.272048,0
-4.066001,2.8212957,0
-1.0142024,2.6487122,0
-0.92738676,2.196045,0
-1.1890898,3.930771,0
-1.2551996,4.257489,0
-1.1077236,3.5286562,0
-0.8992234,2.4982371,0
-0.96024805,2.7998233,0
-0.843284,2.2217836,0
0.2909872,3.5870438,0
-0.93555397,2.253482,0
-0.843284,2.2217836,0
-0.94499177,2.7244267,0
-3.2371457,4.087302,1
-0.81056285,2.0408971,0
-1.1108247,3.1262233,0
2.9188445,-0.41392806,1
1.908796,-1.9979638,0
-0.975504,2.8752198,0
-0.9399062,2.6992946,0
1.9195892,-1.9349886,0
-0.8992234,2.4982371,0
-1.0263577,3.1265414,0
1.9168905,-1.9507324,0
1.9405018,-1.8129743,0
-1.3935678,4.8564296,0
0.8718273,4.1744685,1
-1.2227029,3.679131,0
-1.168857,3.3737242,0
-1.4176416,5.0123286,0
-0.82802784,2.146387,0
-1.24148,4.1032863,1
-4.267637,2.0697114,0
-0.96843415,2.4225225,0
-0.92738676,2.196045,0
-0.96334875,2.3973904,0
-0.81600755,2.0791883,0
-0.94300735,2.296862,0
-1.3569074,4.7601323,1
1.9182401,-1.9428605,0
-0.81328523,2.0600426,1
-0.91956466,2.598766,0
1.8053312,-1.860926,0
-0.81056285,2.0408971,0
0.56638545,3.4551187,1
-0.92738676,2.196045,0
-0.81056285,2.0408971,0
-0.8229426,2.121255,0
-0.9610811,2.588203,1
-0.975504,2.8752198,0
-0.9144793,2.573634,0
-1.156593,3.352413,0
-1.2187091,3.57442,0
0.7966513,4.538254,1
2.1889732,-1.4744545,0
-0.9907601,2.9506164,0
-0.85345477,2.272048,0
-0.95516247,2.774691,0
-1.1616784,3.377545,0
-0.9958457,2.9757485,0
-0.83819866,2.1966515,0
1.8033077,-1.8727342,0
-0.8636256,2.3223124,0
3.241327,0.10923755,1
1.9074465,-2.0058355,0
-0.82802784,2.146387,0
-2.9343069,12.426281,1
-1.5229406,5.5598702,0
-0.87888175,2.3977084,0
-1.0568699,3.2773345,0
-1.375264,4.433096,0
-0.85854024,2.2971802,0
-1.1548991,3.643225,1
-0.8187299,2.0983338,0
2.0553224,-1.7454971,0
-1.7609495,6.299355,0
-0.96024805,2.7998233,1
-1.100654,3.075959,0
1.5666476,7.8036895,1
-0.8187299,2.0983338,1
-0.93482083,2.6741624,0
-0.82802784,2.146387,0
-0.9301092,2.215191,0
-1.0365285,3.1768057,1
-1.7709596,6.7417026,1
1.8831478,5.6228228,1
-1.7522053,6.6580615,0
-4.2442765,2.1282651,0
-1.4108621,4.609021,0
-0.95007694,2.749559,0
1.9135178,-1.9704121,0
-0.81600755,2.0791883,0
-0.81056285,2.0408971,0
-0.81056285,2.0408971,0
-0.83311325,2.1715193,0
-1.0416138,3.2019382,1
-0.83311325,2.1715193,0
-0.98369044,2.497919,0
1.8141005,-1.8097588,0
-0.81328523,2.0600426,0
-1.044715,2.7995052,0
-0.843284,2.2217836,0
-0.8636256,2.3223124,0
-0.9732326,2.8060927,0
8.066491,7.95835,1
-0.8737963,2.3725765,0
-1.0873822,3.4281275,0
-1.044715,2.7995052,0
-1.0212724,3.1014097,0
-1.1769345,3.4529414,0
-0.99894625,2.5733156,0
-0.92738676,2.196045,0
-1.0314431,3.151674,0
0.3483457,5.562035,0
-1.501118,5.441087,1
-0.91956466,2.598766,0
-0.83311325,2.1715193,0
1.9141924,-1.9664761,0
-1.0009309,3.0008807,0
-0.92738676,2.196045,0
-2.5431533,10.53353,1
-0.9938611,2.5481834,0
-0.89413804,2.4731052,0
-0.9887757,2.5230513,0
-1.1534922,3.7548459,0
1.9128436,-1.9743482,0
-1.3619927,4.7852645,1
-0.8992234,2.4982371,0
4.6701345,9.07987,1
-0.8737964,2.3725765,0
-0.8585401,2.2971802,0
1.910145,-1.9900919,0
0.2930506,3.6329741,1
1.1108958,4.486149,0
1.1433353,4.387686,1
1.8167994,-1.7940148,0
-2.309692,9.397729,1
-0.9093941,2.5485017,0
-1.0365285,3.1768057,0
-1.100654,3.075959,0
-1.1077236,3.5286562,1
-1.1949409,3.4190516,0
-0.85854024,2.2971802,0
-0.85854024,2.2971802,0
-1.044715,2.7995052,0
-1.480824,5.3540826,0
-1.0365285,3.1768057,0
-1.0568699,3.2773345,0
-1.1890898,3.930771,0
1.9135178,-1.9704121,0
-0.88905245,2.447973,0
-0.9043084,2.5233696,0
1.8066804,-1.8530539,0
1.9297079,-1.8759497,0
-0.9531779,2.3471262,0
-1.0692793,2.7682676,1
-0.868711,2.3474443,0
-0.9093941,2.5485017,1
-0.81600755,2.0791883,0
-1.399847,4.9651113,1
-1.1534922,3.7548459,0
0.49646825,4.0185704,0
-0.9653331,2.8249555,0
-2.1929615,8.829829,0
1.914867,-1.9625403,0
-0.9301092,2.215191,0
-0.9093941,2.5485017,0
-1.4501306,5.2159157,0
-0.81056285,2.0408971,0
-0.8229426,2.121255,0
-1.6305318,6.09358,1
-1.1331507,3.6543171,0
-0.868711,2.3474443,0
-1.3142401,4.1315103,0
-0.9328314,2.2343364,0
-1.6676738,6.274276,0
-0.81328523,2.0600426,0
-0.89413804,2.4731052,0
-1.3963656,4.9101777,1
-1.2043458,4.0061674,0
1.8012836,-1.8845416,0
-1.7238623,6.5392513,1
-0.99894625,2.5733156,0
-0.82802784,2.146387,0
1.8350133,-1.6877445,0
-0.93482083,2.6741624,0
-1.1485333,3.615868,1
-1.0060161,3.0260127,0
-1.0975531,3.478392,0
-1.375264,4.433096,0
-1.2023612,3.5786026,0
-0.81056285,2.0408971,0
0.23684841,4.2100224,1
-1.0752274,2.950298,0
-0.81872994,2.0983338,0
-1.1128091,3.5537884,0
1.8033077,-1.8727342,0
1.9135178,-1.9704121,0
-1.0853978,3.0005624,0
-0.88905245,2.447973,0
-1.0314431,3.151674,0
-0.8229426,2.121255,0
-0.81328523,2.0600426,0
-0.81600755,2.0791883,0
-0.92738676,2.196045,0
-1.5347443,5.1990843,1
1.9128436,-1.9743482,0
-1.6660542,6.2138615,1
-0.96334875,2.3973904,1
-1.0294628,2.5862677,0
1.8006091,-1.8884777,0
-0.85854024,2.2971802,0
-0.8229426,2.121255,0
1.9162165,-1.9546684,0
-0.9328314,2.2343364,0
-1.0212724,3.1014097,0
-0.93555397,2.253482,0
1.9108194,-1.9861554,0
-1.0295826,3.0995553,0
-0.8992234,2.4982371,0
1.8100535,-1.8333744,0
-1.1229802,3.6040528,0
-0.99894625,2.5733156,0
-1.2755412,4.3580174,1
-2.6813736,11.176832,1
-0.953178,2.3471262,0
-1.0345441,2.7492406,0
-0.81600755,2.0791883,0
2.296549,-1.2893647,1
-1.046699,3.22707,0
-1.1820198,3.4780738,0
2.8828785,-0.059146315,1
-0.9328314,2.2343364,0
-0.9907601,2.9506164,0
-1.0568699,3.2773345,0
-1.0829357,2.683089,0
1.9155418,-1.958604,0
-1.156593,3.352413,0
-1.6995076,5.951808,1
-0.81056285,2.0408971,0
-1.1820198,3.4780738,0
-1.1738333,3.855374,0
-1.1721729,3.379487,0
-1.2336437,4.0407844,1
-0.97860503,2.472787,0
-1.044715,2.7995052,0
-1.2771127,4.262978,1
1.8154501,-1.8018872,0
-0.83819866,2.1966515,0
-1.0060161,3.0260127,0
-1.4128461,5.036586,0
-1.1260806,3.2016199,0
-1.2425023,3.7298322,0
